Aa,Ad,Ba,Bd,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,length
  3  ,  1  ,  1  ,  2  ,18.33,37.78,33.89,5.00 ,5.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,33.33,33.33,28.89,4.44 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20
  3  ,  1  ,  1  ,  3  ,18.80,45.86,21.05,9.02 ,5.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,44.36,30.83,20.30,4.51 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  3  ,  1  ,  2  ,  0  ,17.11,30.70,20.61,15.35,7.89 ,8.33 ,0.00 ,0.00 ,0.00 ,0.00 ,28.95,43.86,21.93,5.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  3  ,  1  ,  2  ,  1  ,16.62,30.61,29.57,14.33,4.33 ,4.55 ,0.00 ,0.00 ,0.00 ,0.00 ,28.92,54.03,8.53 ,8.53 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,22
  3  ,  1  ,  2  ,  2  ,23.89,35.59,24.21,7.59 ,8.72 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,39.07,36.41,11.70,7.18 ,2.26 ,2.26 ,0.00 ,1.13 ,0.00 ,0.00 ,31
  3  ,  1  ,  2  ,  3  ,34.06,36.39,13.68,12.44,3.42 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,38.57,28.46,21.62,11.35,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  3  ,  1  ,  3  ,  0  ,17.11,30.70,20.61,15.35,7.89 ,8.33 ,0.00 ,0.00 ,0.00 ,0.00 ,28.95,43.86,21.93,5.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  3  ,  1  ,  3  ,  1  ,15.00,46.25,25.00,10.00,3.75 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,26.25,35.00,25.00,10.00,3.75 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  3  ,  1  ,  3  ,  2  ,15.00,46.25,25.00,10.00,3.75 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,26.25,35.00,25.00,10.00,3.75 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  3  ,  1  ,  3  ,  3  ,32.30,41.01,17.99,6.83 ,0.62 ,1.25 ,0.00 ,0.00 ,0.00 ,0.00 ,19.87,41.02,20.49,14.28,1.86 ,1.87 ,0.62 ,0.00 ,0.00 ,0.00 ,34
  3  ,  2  ,  0  ,  0  ,12.50,37.50,12.50,31.25,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,43.75,25.00,18.75,12.50,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11
  3  ,  2  ,  0  ,  1  ,20.00,33.00,29.17,12.17,5.67 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,38.33,36.50,25.17,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,20
  3  ,  2  ,  0  ,  2  ,22.86,28.57,31.43,3.33 ,13.81,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,39.05,44.29,6.19 ,10.48,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  3  ,  2  ,  0  ,  3  ,18.26,33.04,27.83,11.30,9.57 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,44.35,39.13,6.96 ,9.57 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,23
  3  ,  2  ,  1  ,  0  ,7.45 ,32.60,41.39,10.87,6.11 ,1.59 ,0.00 ,0.00 ,0.00 ,0.00 ,44.32,35.29,18.80,1.59 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  3  ,  2  ,  1  ,  1  ,20.38,31.15,28.85,16.15,1.15 ,1.15 ,1.15 ,0.00 ,0.00 ,0.00 ,32.69,48.08,13.08,6.15 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,26
  3  ,  2  ,  1  ,  2  ,29.17,34.72,29.86,0.00 ,6.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,29.17,41.67,17.36,11.81,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  3  ,  2  ,  1  ,  3  ,29.71,39.38,17.99,12.93,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,43.31,26.30,22.07,8.31 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  3  ,  2  ,  2  ,  0  ,6.48 ,36.47,30.84,14.64,3.24 ,8.33 ,0.00 ,0.00 ,0.00 ,0.00 ,31.88,48.21,14.64,5.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  3  ,  2  ,  2  ,  1  ,16.62,30.61,29.57,14.33,4.33 ,4.55 ,0.00 ,0.00 ,0.00 ,0.00 ,28.92,54.03,8.53 ,8.53 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,22
  3  ,  2  ,  2  ,  2  ,28.57,33.33,19.05,9.52 ,9.52 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,47.62,42.86,4.76 ,4.76 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10
  3  ,  2  ,  2  ,  3  ,29.40,37.89,16.98,11.59,4.14 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,51.55,35.40,7.25 ,5.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,23
  3  ,  2  ,  3  ,  0  ,6.48 ,36.47,30.84,14.64,3.24 ,8.33 ,0.00 ,0.00 ,0.00 ,0.00 ,31.88,48.21,14.64,5.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  3  ,  2  ,  3  ,  1  ,17.99,29.17,41.00,6.32 ,2.76 ,2.76 ,0.00 ,0.00 ,0.00 ,0.00 ,27.72,48.77,18.65,2.11 ,2.76 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  3  ,  2  ,  3  ,  2  ,26.08,30.84,29.02,4.54 ,7.03 ,2.49 ,0.00 ,0.00 ,0.00 ,0.00 ,40.14,37.87,17.23,2.27 ,2.49 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  3  ,  2  ,  3  ,  3  ,33.33,45.45,12.12,6.06 ,0.00 ,3.03 ,0.00 ,0.00 ,0.00 ,0.00 ,18.18,48.48,18.18,12.12,0.00 ,3.03 ,0.00 ,0.00 ,0.00 ,0.00 ,14
  3  ,  3  ,  0  ,  0  ,6.58 ,19.74,31.58,21.05,11.84,5.26 ,3.95 ,0.00 ,0.00 ,0.00 ,42.11,42.11,11.84,3.95 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,19
  3  ,  3  ,  0  ,  1  ,6.67 ,26.67,24.44,20.00,13.33,6.67 ,2.22 ,0.00 ,0.00 ,0.00 ,62.22,33.33,4.44 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14
  3  ,  3  ,  0  ,  2  ,4.00 ,32.00,36.00,12.00,12.00,4.00 ,0.00 ,0.00 ,0.00 ,0.00 ,52.00,44.00,4.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10
  3  ,  3  ,  0  ,  3  ,13.75,26.25,32.50,17.50,7.50 ,2.50 ,0.00 ,0.00 ,0.00 ,0.00 ,52.50,45.00,2.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16
  3  ,  3  ,  1  ,  0  ,10.17,23.73,28.81,18.64,11.86,5.08 ,1.69 ,0.00 ,0.00 ,0.00 ,40.68,32.20,20.34,3.39 ,1.69 ,1.69 ,0.00 ,0.00 ,0.00 ,0.00 ,22
  3  ,  3  ,  1  ,  1  ,13.68,22.11,28.42,22.11,8.42 ,2.11 ,3.16 ,0.00 ,0.00 ,0.00 ,55.79,26.32,15.79,2.11 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  3  ,  3  ,  1  ,  2  ,11.30,40.29,31.59,7.54 ,5.22 ,4.06 ,0.00 ,0.00 ,0.00 ,0.00 ,43.77,39.71,16.52,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,23
  3  ,  3  ,  1  ,  3  ,16.72,30.66,30.95,12.95,1.68 ,5.34 ,1.68 ,0.00 ,0.00 ,0.00 ,48.96,36.99,10.68,3.37 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,27
  3  ,  3  ,  2  ,  0  ,0.00 ,27.78,22.22,33.33,11.11,0.00 ,0.00 ,0.00 ,5.56 ,0.00 ,38.89,33.33,22.22,5.56 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,13
  3  ,  3  ,  2  ,  1  ,13.68,22.11,28.42,22.11,8.42 ,2.11 ,3.16 ,0.00 ,0.00 ,0.00 ,55.79,26.32,15.79,2.11 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,21
  3  ,  3  ,  2  ,  2  ,18.18,30.30,25.25,17.17,7.07 ,1.01 ,1.01 ,0.00 ,0.00 ,0.00 ,41.41,30.30,18.18,7.07 ,2.02 ,1.01 ,0.00 ,0.00 ,0.00 ,0.00 ,22
  3  ,  3  ,  2  ,  3  ,21.21,30.30,27.27,9.09 ,3.03 ,6.06 ,3.03 ,0.00 ,0.00 ,0.00 ,45.45,36.36,12.12,6.06 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,15
  3  ,  3  ,  3  ,  0  ,0.00 ,27.12,34.64,25.49,8.50 ,0.00 ,0.00 ,0.00 ,4.25 ,0.00 ,41.50,31.37,22.88,4.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  3  ,  3  ,  3  ,  1  ,24.24,18.18,24.24,9.09 ,12.12,9.09 ,3.03 ,0.00 ,0.00 ,0.00 ,48.48,30.30,15.15,3.03 ,3.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  3  ,  3  ,  3  ,  2  ,24.24,18.18,24.24,9.09 ,12.12,9.09 ,3.03 ,0.00 ,0.00 ,0.00 ,48.48,30.30,15.15,3.03 ,3.03 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17
  3  ,  3  ,  3  ,  3  ,16.94,32.26,33.06,8.87 ,4.84 ,1.61 ,1.61 ,0.81 ,0.00 ,0.00 ,34.68,34.68,20.16,4.84 ,3.23 ,2.42 ,0.00 ,0.00 ,0.00 ,0.00 ,28
